id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1437542787298250757	1437542787298250757	2021-09-13 19:24:43 Hora estándar de Montevideo	2021-09-13	19:24:43	-0300	1278853300750876674	100argdicen	100 argentinos dicen		"La confusión de un participante en el ""Dinero rápido"" de #100ArgentinosDicen que hizo estallar de risa a Darío Barassi 😂😂  https://t.co/zUWOVk4bhB"	es	[]	[]	[]	21	39	593	['100argentinosdicen']	[]	https://twitter.com/100argdicen/status/1437542787298250757	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1437542488944828416/pu/img/TraeiT74bp_kXoZU.jpg							[]				
1437540393676152837	1437540393676152837	2021-09-13 19:15:12 Hora estándar de Montevideo	2021-09-13	19:15:12	-0300	1278853300750876674	100argdicen	100 argentinos dicen		El regalo que le encantó a Darío Barassi  😂🍫😍  https://t.co/Z8Df330dzz	es	[]	[]	[]	11	31	510	[]	[]	https://twitter.com/100argdicen/status/1437540393676152837	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1437540220694634496/pu/img/vtJ-gbjLFJ7vnAZx.jpg							[]				
1437539263533441030	1437539263533441030	2021-09-13 19:10:43 Hora estándar de Montevideo	2021-09-13	19:10:43	-0300	1278853300750876674	100argdicen	100 argentinos dicen		El cambio de look de Darío Barassi en #100ArgentinosDicen 😂  https://t.co/0EJn5BaY0b	es	[]	[]	[]	8	19	304	['100argentinosdicen']	[]	https://twitter.com/100argdicen/status/1437539263533441030	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1437539084633845760/pu/img/cXgKGRmJAvxHkwpt.jpg							[]				
1437391396722429957	1437391396722429957	2021-09-13 09:23:09 Hora estándar de Montevideo	2021-09-13	09:23:09	-0300	1278853300750876674	100argdicen	100 argentinos dicen		¡Te esperamos a las 18.30 en nuevo horario y la misma diversión de siempre! @dariobarassi  https://t.co/nL9Vnuhflg	es	[{'screen_name': 'dariobarassi', 'name': 'dario barassi', 'id': '174345178'}]	[]	['https://pbs.twimg.com/media/E_Kj2hXXMAQ0314.jpg']	55	53	734	[]	[]	https://twitter.com/100argdicen/status/1437391396722429957	False		1	https://pbs.twimg.com/media/E_Kj2hXXMAQ0314.jpg							[]				
1437038538323898372	1437038538323898372	2021-09-12 10:01:01 Hora estándar de Montevideo	2021-09-12	10:01:01	-0300	1278853300750876674	100argdicen	100 argentinos dicen		Mañana 👉 nuevo horario, la misma diversión de siempre  https://t.co/tNbMNNqiTR	es	[]	[]	['https://pbs.twimg.com/media/E_Fi7ZoXIAQttLe.jpg']	13	23	281	[]	[]	https://twitter.com/100argdicen/status/1437038538323898372	False		1	https://pbs.twimg.com/media/E_Fi7ZoXIAQttLe.jpg							[]				
1436377285398089750	1436377285398089750	2021-09-10 14:13:26 Hora estándar de Montevideo	2021-09-10	14:13:26	-0300	1278853300750876674	100argdicen	100 argentinos dicen		Siiiiiiiii, bebé ¡Desde el lunes, @dariobarassi te espera a las 18.30 en @eltreceoficial! No te lo pierdas  https://t.co/kPulDIYRPT	es	[{'screen_name': 'dariobarassi', 'name': 'dario barassi', 'id': '174345178'}, {'screen_name': 'eltreceoficial', 'name': 'eltrece', 'id': '175824869'}]	[]	['https://pbs.twimg.com/media/E-8JhmSXEAM-fxc.jpg']	73	81	1316	[]	[]	https://twitter.com/100argdicen/status/1436377285398089750	False		1	https://pbs.twimg.com/media/E-8JhmSXEAM-fxc.jpg							[]				
1435404808614256641	1435404808614256641	2021-09-07 21:49:09 Hora estándar de Montevideo	2021-09-07	21:49:09	-0300	1278853300750876674	100argdicen	100 argentinos dicen		¡La misma diversión y la misma locura! Desde el lunes 13/09, en un nuevo horario: 18.30hs   @eltreceoficial @dariobarassi  https://t.co/txwPh7PO8A	es	[{'screen_name': 'eltreceoficial', 'name': 'eltrece', 'id': '175824869'}, {'screen_name': 'dariobarassi', 'name': 'dario barassi', 'id': '174345178'}]	[]	[]	63	47	512	[]	[]	https://twitter.com/100argdicen/status/1435404808614256641	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1435404636513574913/pu/img/1VxpHmoxyZ554GeX.jpg							[]				
1434958905025703938	1434958905025703938	2021-09-06 16:17:17 Hora estándar de Montevideo	2021-09-06	16:17:17	-0300	1278853300750876674	100argdicen	100 argentinos dicen		El día que rebautizaron a Barassi en #100ArgentinosDicen 😂  https://t.co/wvO35elmNz	es	[]	[]	[]	10	23	277	['100argentinosdicen']	[]	https://twitter.com/100argdicen/status/1434958905025703938	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1434958827674296323/pu/img/TQzT0_LvD7vybmVJ.jpg							[]				
1434937532593082369	1434937532593082369	2021-09-06 14:52:22 Hora estándar de Montevideo	2021-09-06	14:52:22	-0300	1278853300750876674	100argdicen	100 argentinos dicen		Todos somos Darío Barassi cuando arranca #100ArgentinosDicen.  https://t.co/Mhnj1sjOt1	es	[]	[]	[]	7	16	231	['100argentinosdicen']	[]	https://twitter.com/100argdicen/status/1434937532593082369	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1434937384148295681/pu/img/WZPYQsvpuhAClmbW.jpg							[]				
1433848817338757127	1433848817338757127	2021-09-03 14:46:12 Hora estándar de Montevideo	2021-09-03	14:46:12	-0300	1278853300750876674	100argdicen	100 argentinos dicen		¡Hoy es vierneeeeees! 🥳🎶🎊🎉🎈 #100ArgentinosDicen  https://t.co/Ikqof6XoUA	es	[]	[]	[]	6	23	234	['100argentinosdicen']	[]	https://twitter.com/100argdicen/status/1433848817338757127	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1433848545937854467/pu/img/JN3pMi6rQCBc7p16.jpg							[]				
